농가 번호,농가 명,입고일자,등급 판정 결과,중량 (g),"크기 (대,중,소)","연근(4,5,6년근)",등외품,재투입,불량,최종 분류
2.02502E+11,자연담은팜,25/01/2025,6년근 소,62,중,5년근,0,0,0,중삼계
2.02502E+11,푸른들농장,25/01/2025,6년근 중,72,중,5년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,91,소,4년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,93,대,4년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,5년근 소,61,대,5년근,0,0,0,특대
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,44,소,6년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,6년근 중,61,대,5년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,54,소,5년근,0,0,0,믹사
2.02502E+11,푸른들농장,25/01/2025,6년근 중,73,소,4년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,4년근 대,48,중,5년근,0,0,0,중삼계
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,47,대,6년근,0,0,0,대
2.02502E+11,햇살농장,25/01/2025,6년근 대,43,중,4년근,0,0,0,짠짠이
2.02502E+11,자연담은팜,25/01/2025,6년근 중,39,대,6년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,4년근 소,74,소,6년근,0,0,0,소
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,97,대,4년근,0,0,0,특대
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,79,소,6년근,0,0,0,소삼계
2.02502E+11,햇살농장,25/01/2025,4년근 소,58,소,6년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,5년근 소,69,중,6년근,0,0,0,짠짠이
2.02502E+11,푸른들농장,25/01/2025,5년근 대,106,대,5년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,5년근 대,43,중,4년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,4년근 대,62,중,4년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,5년근 중,50,대,4년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,90,소,5년근,0,0,0,소삼계
2.02502E+11,건강한농원,25/01/2025,5년근 중,50,소,5년근,0,0,0,믹사
2.02502E+11,햇살농장,25/01/2025,4년근 소,93,소,5년근,0,0,0,소삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 중,45,소,4년근,0,0,0,믹사
2.02502E+11,햇살농장,25/01/2025,4년근 소,72,대,5년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,5년근 소,49,중,4년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,4년근 대,93,소,5년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,4년근 대,49,중,4년근,0,0,0,중
2.02502E+11,건강한농원,25/01/2025,4년근 중,58,중,6년근,0,0,0,중난발
2.02502E+11,햇살농장,25/01/2025,5년근 소,69,중,6년근,0,0,0,중삼계
2.02502E+11,푸른들농장,25/01/2025,5년근 대,32,중,6년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,4년근 대,76,대,5년근,0,0,0,왕왕대
2.02502E+11,건강한농원,25/01/2025,4년근 대,51,대,4년근,0,0,0,대
2.02502E+11,자연담은팜,25/01/2025,4년근 중,40,대,5년근,0,0,0,대난발
2.02502E+11,푸른들농장,25/01/2025,5년근 소,111,중,4년근,0,0,0,중난발
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,57,대,5년근,0,0,0,대난발
2.02502E+11,자연담은팜,25/01/2025,6년근 대,102,소,6년근,0,0,0,소
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,100,중,5년근,0,0,0,중난발
2.02502E+11,무농약삼농장,25/01/2025,6년근 중,42,소,4년근,0,0,0,실실이
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,34,대,6년근,0,0,0,특대
2.02502E+11,자연담은팜,25/01/2025,5년근 중,70,소,4년근,0,0,0,소삼계
2.02502E+11,푸른들농장,25/01/2025,6년근 대,60,중,4년근,0,0,0,짠짠이
2.02502E+11,자연담은팜,25/01/2025,6년근 대,42,대,5년근,0,0,0,대난발
2.02502E+11,푸른들농장,25/01/2025,4년근 중,48,중,5년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 중,64,대,5년근,0,0,0,특대
2.02502E+11,자연담은팜,25/01/2025,5년근 중,52,대,4년근,0,0,0,특대
2.02502E+11,건강한농원,25/01/2025,6년근 소,114,소,5년근,0,0,0,소
2.02502E+11,건강한농원,25/01/2025,6년근 대,36,중,5년근,0,0,0,중
2.02502E+11,건강한농원,25/01/2025,6년근 소,74,소,5년근,0,0,0,믹사
2.02502E+11,햇살농장,25/01/2025,6년근 소,56,대,6년근,0,0,0,대
2.02502E+11,햇살농장,25/01/2025,5년근 중,100,중,6년근,0,0,0,짠짠이
2.02502E+11,건강한농원,25/01/2025,5년근 대,70,대,5년근,0,0,0,왕왕대
2.02502E+11,푸른들농장,25/01/2025,4년근 소,71,소,6년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,88,소,4년근,0,0,0,실실이
2.02502E+11,햇살농장,25/01/2025,5년근 소,33,대,5년근,0,0,0,대난발
2.02502E+11,자연담은팜,25/01/2025,6년근 소,59,소,6년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,111,대,4년근,0,0,0,대난발
2.02502E+11,햇살농장,25/01/2025,4년근 소,76,소,4년근,0,0,0,소
2.02502E+11,건강한농원,25/01/2025,5년근 대,47,대,6년근,0,0,0,대
2.02502E+11,자연담은팜,25/01/2025,5년근 중,37,소,4년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,6년근 소,41,소,4년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,4년근 중,38,소,4년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,5년근 대,43,대,5년근,0,0,0,특대
2.02502E+11,자연담은팜,25/01/2025,6년근 소,59,중,6년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,4년근 중,60,소,6년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,5년근 소,62,대,4년근,0,0,0,대난발
2.02502E+11,자연담은팜,25/01/2025,6년근 대,50,중,5년근,0,0,0,중
2.02502E+11,푸른들농장,25/01/2025,6년근 소,247,소,5년근,0,0,0,믹사
2.02502E+11,건강한농원,25/01/2025,4년근 소,88,중,6년근,0,0,0,중삼계
2.02502E+11,푸른들농장,25/01/2025,4년근 중,54,중,6년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,5년근 대,51,대,5년근,0,0,0,왕왕대
2.02502E+11,자연담은팜,25/01/2025,6년근 소,113,소,5년근,0,0,0,소
2.02502E+11,햇살농장,25/01/2025,6년근 소,62,중,4년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,6년근 대,87,중,4년근,0,0,0,중난발
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,72,중,5년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,5년근 중,59,대,6년근,0,0,0,왕왕대
2.02502E+11,자연담은팜,25/01/2025,5년근 중,79,소,5년근,0,0,0,소삼계
2.02502E+11,자연담은팜,25/01/2025,4년근 대,58,대,4년근,0,0,0,대난발
2.02502E+11,햇살농장,25/01/2025,6년근 중,41,중,6년근,0,0,0,짠짠이
2.02502E+11,건강한농원,25/01/2025,4년근 소,107,중,4년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,4년근 대,64,대,4년근,0,0,0,대난발
2.02502E+11,햇살농장,25/01/2025,5년근 소,58,소,5년근,0,0,0,믹사
2.02502E+11,햇살농장,25/01/2025,4년근 중,106,소,5년근,0,0,0,믹사
2.02502E+11,푸른들농장,25/01/2025,4년근 소,51,대,6년근,0,0,0,왕왕대
2.02502E+11,건강한농원,25/01/2025,5년근 대,87,대,4년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,5년근 중,43,소,5년근,0,0,0,소삼계
2.02502E+11,햇살농장,25/01/2025,5년근 중,92,중,6년근,0,0,0,중난발
2.02502E+11,푸른들농장,25/01/2025,5년근 소,66,대,5년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,6년근 소,51,대,6년근,0,0,0,특대
2.02502E+11,푸른들농장,25/01/2025,4년근 대,41,중,6년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,5년근 소,62,대,6년근,0,0,0,왕왕대
2.02502E+11,자연담은팜,25/01/2025,4년근 대,84,중,5년근,0,0,0,중난발
2.02502E+11,푸른들농장,25/01/2025,5년근 중,67,중,5년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,4년근 소,105,대,4년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,36,중,6년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,4년근 대,81,소,6년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,5년근 대,75,대,5년근,0,0,0,특대
2.02502E+11,건강한농원,25/01/2025,4년근 소,95,중,6년근,0,0,0,중삼계
2.02502E+11,푸른들농장,25/01/2025,6년근 대,93,대,6년근,0,0,0,대
2.02502E+11,자연담은팜,25/01/2025,4년근 대,72,대,6년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,32,중,4년근,0,0,0,중삼계
2.02502E+11,푸른들농장,25/01/2025,5년근 소,56,소,5년근,0,0,0,실실이
2.02502E+11,햇살농장,25/01/2025,4년근 소,70,중,4년근,0,0,0,짠짠이
2.02502E+11,건강한농원,25/01/2025,6년근 중,33,중,6년근,0,0,0,중삼계
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,53,중,4년근,0,0,0,중
2.02502E+11,푸른들농장,25/01/2025,5년근 소,72,중,5년근,0,0,0,중삼계
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,71,소,4년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,5년근 소,30,소,4년근,0,0,0,믹사
2.02502E+11,푸른들농장,25/01/2025,5년근 중,38,중,5년근,0,0,0,중삼계
2.02502E+11,건강한농원,25/01/2025,4년근 소,90,대,4년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,6년근 소,107,소,6년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,5년근 중,66,대,6년근,0,0,0,대
2.02502E+11,건강한농원,25/01/2025,6년근 중,78,소,5년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,4년근 대,50,대,6년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,59,대,5년근,0,0,0,대난발
2.02502E+11,자연담은팜,25/01/2025,6년근 대,57,소,6년근,0,0,0,소
2.02502E+11,건강한농원,25/01/2025,5년근 소,98,소,6년근,0,0,0,실실이
2.02502E+11,햇살농장,25/01/2025,4년근 소,110,대,4년근,0,0,0,왕왕대
2.02502E+11,자연담은팜,25/01/2025,6년근 대,62,대,4년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,42,소,5년근,0,0,0,소
2.02502E+11,햇살농장,25/01/2025,6년근 중,32,중,5년근,0,0,0,중
2.02502E+11,푸른들농장,25/01/2025,4년근 소,73,대,6년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,6년근 소,92,대,5년근,0,0,0,대
2.02502E+11,건강한농원,25/01/2025,5년근 대,311,중,4년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,4년근 대,55,중,6년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,4년근 중,48,중,4년근,0,0,0,중난발
2.02502E+11,건강한농원,25/01/2025,4년근 소,33,대,6년근,0,0,0,대
2.02502E+11,푸른들농장,25/01/2025,6년근 소,54,대,5년근,0,0,0,대난발
2.02502E+11,무농약삼농장,25/01/2025,6년근 중,80,중,4년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,6년근 대,67,소,5년근,0,0,0,소
2.02502E+11,햇살농장,25/01/2025,6년근 소,79,소,5년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,96,중,4년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,4년근 소,48,소,4년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,4년근 소,30,대,4년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,107,소,4년근,0,0,0,소
2.02502E+11,무농약삼농장,25/01/2025,5년근 소,50,소,6년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,4년근 중,105,중,4년근,0,0,0,중삼계
2.02502E+11,햇살농장,25/01/2025,5년근 소,42,중,6년근,0,0,0,중삼계
2.02502E+11,푸른들농장,25/01/2025,4년근 대,43,소,4년근,0,0,0,실실이
2.02502E+11,자연담은팜,25/01/2025,5년근 소,85,중,4년근,0,0,0,중
2.02502E+11,푸른들농장,25/01/2025,6년근 중,81,중,4년근,0,0,0,중삼계
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,64,중,5년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,5년근 대,108,중,5년근,0,0,0,짠짠이
2.02502E+11,자연담은팜,25/01/2025,6년근 대,50,중,5년근,0,0,0,짠짠이
2.02502E+11,건강한농원,25/01/2025,6년근 중,53,대,6년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,5년근 대,71,중,5년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,4년근 대,32,중,5년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,5년근 중,40,소,5년근,0,0,0,소삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 중,96,소,6년근,0,0,0,소
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,101,중,4년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,58,소,5년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,4년근 중,85,소,4년근,0,0,0,믹사
2.02502E+11,푸른들농장,25/01/2025,6년근 대,53,대,5년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,4년근 대,35,소,5년근,0,0,0,실실이
2.02502E+11,건강한농원,25/01/2025,4년근 대,72,대,4년근,0,0,0,대
2.02502E+11,햇살농장,25/01/2025,5년근 중,82,중,4년근,0,0,0,중난발
2.02502E+11,건강한농원,25/01/2025,6년근 소,72,소,5년근,0,0,0,소삼계
2.02502E+11,건강한농원,25/01/2025,6년근 소,42,대,6년근,0,0,0,특대
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,56,대,5년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,5년근 소,91,중,6년근,0,0,0,짠짠이
2.02502E+11,푸른들농장,25/01/2025,4년근 중,84,소,4년근,0,0,0,실실이
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,36,중,4년근,0,0,0,짠짠이
2.02502E+11,무농약삼농장,25/01/2025,4년근 대,64,소,6년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,75,중,4년근,0,0,0,중난발
2.02502E+11,푸른들농장,25/01/2025,6년근 중,55,소,4년근,0,0,0,소
2.02502E+11,무농약삼농장,25/01/2025,6년근 중,76,소,5년근,0,0,0,실실이
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,56,중,4년근,0,0,0,중난발
2.02502E+11,자연담은팜,25/01/2025,6년근 대,61,소,4년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,5년근 중,58,중,6년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,6년근 소,54,대,4년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,102,대,4년근,0,0,0,대난발
2.02502E+11,햇살농장,25/01/2025,5년근 중,44,중,4년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 소,106,대,6년근,0,0,0,대
2.02502E+11,푸른들농장,25/01/2025,6년근 중,35,대,5년근,0,0,0,대난발
2.02502E+11,무농약삼농장,25/01/2025,6년근 소,70,대,5년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,4년근 소,45,대,5년근,0,0,0,대난발
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,324,소,5년근,0,0,0,소
2.02502E+11,햇살농장,25/01/2025,5년근 중,35,소,5년근,0,0,0,소
2.02502E+11,건강한농원,25/01/2025,4년근 대,41,대,6년근,0,0,0,특대
2.02502E+11,자연담은팜,25/01/2025,6년근 중,57,대,6년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,5년근 대,109,중,5년근,0,0,0,짠짠이
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,52,중,5년근,0,0,0,중난발
2.02502E+11,자연담은팜,25/01/2025,5년근 대,324,소,4년근,0,0,0,소삼계
2.02502E+11,건강한농원,25/01/2025,6년근 중,78,소,5년근,0,0,0,소
2.02502E+11,건강한농원,25/01/2025,6년근 중,45,대,4년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,5년근 대,58,소,6년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,35,대,6년근,0,0,0,특대
2.02502E+11,무농약삼농장,25/01/2025,5년근 소,60,대,6년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,5년근 소,72,대,5년근,0,0,0,특대
2.02502E+11,푸른들농장,25/01/2025,5년근 중,53,소,4년근,0,0,0,소삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 대,80,중,6년근,0,0,0,중난발
2.02502E+11,건강한농원,25/01/2025,6년근 중,92,소,6년근,0,0,0,실실이
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,59,대,6년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,6년근 중,54,소,5년근,0,0,0,믹사
2.02502E+11,자연담은팜,25/01/2025,4년근 중,78,중,6년근,0,0,0,중난발
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,41,중,6년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,4년근 소,193,소,5년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,6년근 소,94,중,5년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,6년근 소,56,소,6년근,0,0,0,소
2.02502E+11,건강한농원,25/01/2025,6년근 소,55,소,6년근,0,0,0,실실이
2.02502E+11,건강한농원,25/01/2025,4년근 대,71,소,5년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,4년근 중,72,중,5년근,0,0,0,짠짠이
2.02502E+11,자연담은팜,25/01/2025,5년근 소,49,소,6년근,0,0,0,믹사
2.02502E+11,자연담은팜,25/01/2025,5년근 소,82,대,4년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,100,중,6년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,5년근 대,46,소,6년근,0,0,0,소
2.02502E+11,자연담은팜,25/01/2025,6년근 대,47,중,4년근,0,0,0,중난발
2.02502E+11,햇살농장,25/01/2025,6년근 대,332,대,4년근,0,0,0,왕왕대
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,46,중,6년근,0,0,0,중난발
2.02502E+11,푸른들농장,25/01/2025,4년근 소,72,대,4년근,0,0,0,왕왕대
2.02502E+11,푸른들농장,25/01/2025,5년근 중,99,소,4년근,0,0,0,소
2.02502E+11,햇살농장,25/01/2025,5년근 중,78,중,6년근,0,0,0,중
2.02502E+11,푸른들농장,25/01/2025,6년근 대,52,중,5년근,0,0,0,짠짠이
2.02502E+11,자연담은팜,25/01/2025,5년근 중,84,중,4년근,0,0,0,중난발
2.02502E+11,자연담은팜,25/01/2025,5년근 대,109,대,6년근,0,0,0,대난발
2.02502E+11,자연담은팜,25/01/2025,6년근 소,77,소,6년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,6년근 소,48,중,5년근,0,0,0,중난발
2.02502E+11,햇살농장,25/01/2025,6년근 중,83,중,5년근,0,0,0,중삼계
2.02502E+11,건강한농원,25/01/2025,4년근 소,36,중,6년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,4년근 소,48,대,6년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,5년근 중,83,대,4년근,0,0,0,대난발
2.02502E+11,무농약삼농장,25/01/2025,6년근 중,50,대,4년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,5년근 중,68,소,4년근,0,0,0,믹사
2.02502E+11,건강한농원,25/01/2025,6년근 소,90,소,4년근,0,0,0,실실이
2.02502E+11,건강한농원,25/01/2025,5년근 중,87,중,4년근,0,0,0,중
2.02502E+11,무농약삼농장,25/01/2025,4년근 대,87,소,4년근,0,0,0,실실이
2.02502E+11,건강한농원,25/01/2025,6년근 중,78,중,4년근,0,0,0,짠짠이
2.02502E+11,자연담은팜,25/01/2025,5년근 중,61,중,5년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,5년근 중,111,대,4년근,0,0,0,대
2.02502E+11,건강한농원,25/01/2025,5년근 소,65,소,5년근,0,0,0,믹사
2.02502E+11,자연담은팜,25/01/2025,4년근 대,38,대,6년근,0,0,0,특대
2.02502E+11,자연담은팜,25/01/2025,6년근 소,75,소,6년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,5년근 대,81,대,4년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,5년근 소,44,대,4년근,0,0,0,왕왕대
2.02502E+11,자연담은팜,25/01/2025,6년근 대,69,중,5년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,6년근 대,91,중,6년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,4년근 대,101,소,6년근,0,0,0,믹사
2.02502E+11,푸른들농장,25/01/2025,6년근 중,53,소,6년근,0,0,0,믹사
2.02502E+11,건강한농원,25/01/2025,6년근 중,106,중,5년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,4년근 소,74,대,5년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,4년근 중,40,소,4년근,0,0,0,소삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 소,40,소,6년근,0,0,0,믹사
2.02502E+11,자연담은팜,25/01/2025,5년근 대,101,대,6년근,0,0,0,대
2.02502E+11,푸른들농장,25/01/2025,6년근 소,53,중,6년근,0,0,0,짠짠이
2.02502E+11,햇살농장,25/01/2025,6년근 소,49,대,6년근,0,0,0,특대
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,81,대,6년근,0,0,0,대난발
2.02502E+11,푸른들농장,25/01/2025,4년근 소,69,소,5년근,0,0,0,소삼계
2.02502E+11,푸른들농장,25/01/2025,4년근 중,88,소,5년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,4년근 중,50,소,6년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,55,대,4년근,0,0,0,대난발
2.02502E+11,푸른들농장,25/01/2025,5년근 소,93,중,4년근,0,0,0,중
2.02502E+11,햇살농장,25/01/2025,4년근 중,52,소,4년근,0,0,0,실실이
2.02502E+11,햇살농장,25/01/2025,4년근 대,333,대,5년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,6년근 중,57,소,6년근,0,0,0,실실이
2.02502E+11,푸른들농장,25/01/2025,4년근 대,93,소,5년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,4년근 대,83,소,4년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,4년근 중,271,소,4년근,0,0,0,소삼계
2.02502E+11,건강한농원,25/01/2025,5년근 대,43,소,4년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,5년근 대,47,대,5년근,0,0,0,대난발
2.02502E+11,햇살농장,25/01/2025,6년근 중,77,소,6년근,0,0,0,소삼계
2.02502E+11,햇살농장,25/01/2025,5년근 소,90,소,5년근,0,0,0,소삼계
2.02502E+11,자연담은팜,25/01/2025,5년근 대,88,소,4년근,0,0,0,믹사
2.02502E+11,햇살농장,25/01/2025,5년근 대,107,대,5년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,4년근 소,78,소,4년근,0,0,0,실실이
2.02502E+11,무농약삼농장,25/01/2025,5년근 대,56,중,6년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,4년근 소,32,대,5년근,0,0,0,왕왕대
2.02502E+11,자연담은팜,25/01/2025,4년근 중,80,중,6년근,0,0,0,짠짠이
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,32,대,4년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,6년근 대,86,소,4년근,0,0,0,믹사
2.02502E+11,푸른들농장,25/01/2025,6년근 대,38,중,4년근,0,0,0,중삼계
2.02502E+11,무농약삼농장,25/01/2025,4년근 소,51,소,4년근,0,0,0,믹사
2.02502E+11,건강한농원,25/01/2025,4년근 소,65,소,6년근,0,0,0,믹사
2.02502E+11,자연담은팜,25/01/2025,4년근 대,46,중,5년근,0,0,0,중삼계
2.02502E+11,건강한농원,25/01/2025,4년근 소,72,중,5년근,0,0,0,중난발
2.02502E+11,자연담은팜,25/01/2025,5년근 중,336,중,5년근,0,0,0,중삼계
2.02502E+11,건강한농원,25/01/2025,6년근 소,78,소,5년근,0,0,0,실실이
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,52,소,6년근,0,0,0,소삼계
2.02502E+11,무농약삼농장,25/01/2025,5년근 대,76,중,5년근,0,0,0,중
2.02502E+11,푸른들농장,25/01/2025,6년근 소,42,중,4년근,0,0,0,중삼계
2.02502E+11,무농약삼농장,25/01/2025,5년근 중,42,소,6년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,4년근 대,49,대,4년근,0,0,0,특대
2.02502E+11,푸른들농장,25/01/2025,4년근 중,52,소,5년근,0,0,0,소삼계
2.02502E+11,건강한농원,25/01/2025,6년근 중,98,대,4년근,0,0,0,대
2.02502E+11,건강한농원,25/01/2025,4년근 대,34,대,5년근,0,0,0,대
2.02502E+11,건강한농원,25/01/2025,6년근 중,71,대,6년근,0,0,0,대
2.02502E+11,무농약삼농장,25/01/2025,5년근 소,448,중,5년근,0,0,0,중
2.02502E+11,자연담은팜,25/01/2025,5년근 중,42,소,4년근,0,0,0,믹사
2.02502E+11,무농약삼농장,25/01/2025,5년근 대,58,대,6년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,5년근 소,92,중,5년근,0,0,0,중난발
2.02502E+11,햇살농장,25/01/2025,4년근 소,83,중,6년근,0,0,0,중삼계
2.02502E+11,건강한농원,25/01/2025,4년근 소,87,소,6년근,0,0,0,실실이
2.02502E+11,자연담은팜,25/01/2025,6년근 대,44,대,6년근,0,0,0,특대
2.02502E+11,자연담은팜,25/01/2025,5년근 소,49,대,4년근,0,0,0,왕왕대
2.02502E+11,햇살농장,25/01/2025,5년근 대,82,소,4년근,0,0,0,소
2.02502E+11,푸른들농장,25/01/2025,4년근 소,203,중,4년근,0,0,0,중삼계
2.02502E+11,자연담은팜,25/01/2025,6년근 대,72,대,5년근,0,0,0,왕왕대
2.02502E+11,푸른들농장,25/01/2025,6년근 소,41,대,4년근,0,0,0,대난발
2.02502E+11,건강한농원,25/01/2025,6년근 중,114,대,5년근,0,0,0,대
2.02502E+11,건강한농원,25/01/2025,6년근 중,107,중,4년근,0,0,0,중난발
2.02502E+11,햇살농장,25/01/2025,4년근 소,54,소,5년근,0,0,0,실실이
2.02502E+11,건강한농원,25/01/2025,4년근 중,421,대,4년근,0,0,0,특대
2.02502E+11,햇살농장,25/01/2025,6년근 중,34,소,4년근,0,0,0,실실이
