농가 번호,농가 명,입고일자,등급 판정 결과,중량 (g),"크기 (대,중,소)","연근(4,5,6년근)",등외품,재투입,불량,최종 분류
202502050782 ,무농약삼농장,25/01/2025,6년근 대,42,대,4년근,0,0,0,특대
202502050783 ,건강한농원,25/01/2025,5년근 중,87,중,5년근,0,0,0,중난발
202502050784 ,무농약삼농장,25/01/2025,6년근 대,92,대,5년근,0,0,0,특대
202502050785 ,푸른들농장,25/01/2025,5년근 대,101,중,6년근,0,0,0,중
202502050786 ,건강한농원,25/01/2025,6년근 중,47,대,4년근,0,0,0,특대
202502050787 ,자연담은팜,25/01/2025,5년근 소,70,대,6년근,0,0,0,대
202502050788 ,건강한농원,25/01/2025,6년근 대,109,대,5년근,0,0,0,대난발
202502050789 ,푸른들농장,25/01/2025,5년근 중,101,중,5년근,0,0,0,중
202502050790 ,건강한농원,25/01/2025,4년근 대,62,중,5년근,0,0,0,짠짠이
202502050791 ,건강한농원,25/01/2025,4년근 소,78,소,4년근,0,0,0,소
202502050792 ,건강한농원,25/01/2025,4년근 대,76,소,5년근,0,0,0,실실이
202502050793 ,무농약삼농장,25/01/2025,5년근 대,63,대,6년근,0,0,0,대
202502050794 ,무농약삼농장,25/01/2025,5년근 소,49,소,5년근,0,0,0,소삼계
202502050795 ,푸른들농장,25/01/2025,5년근 대,71,중,4년근,0,0,0,중난발
202502050796 ,햇살농장,25/01/2025,6년근 중,40,중,4년근,0,0,0,중난발
202502050797 ,무농약삼농장,25/01/2025,6년근 중,49,중,6년근,0,0,0,중삼계
202502050798 ,햇살농장,25/01/2025,5년근 대,45,대,5년근,0,0,0,대난발
202502050799 ,무농약삼농장,25/01/2025,4년근 대,49,중,6년근,0,0,0,짠짠이
202502050800 ,건강한농원,25/01/2025,6년근 대,43,대,4년근,0,0,0,대
202502050801 ,푸른들농장,25/01/2025,4년근 소,38,대,6년근,0,0,0,대난발
202502050802 ,건강한농원,25/01/2025,6년근 중,94,소,6년근,0,0,0,실실이
202502050803 ,햇살농장,25/01/2025,4년근 소,385,중,5년근,0,0,0,중삼계
202502050804 ,건강한농원,25/01/2025,5년근 중,75,소,5년근,0,0,0,소
202502050805 ,건강한농원,25/01/2025,4년근 소,47,소,6년근,0,0,0,실실이
202502050806 ,자연담은팜,25/01/2025,5년근 대,77,소,5년근,0,0,0,실실이
202502050807 ,햇살농장,25/01/2025,6년근 대,50,대,5년근,0,0,0,대
202502050808 ,무농약삼농장,25/01/2025,5년근 소,34,중,5년근,0,0,0,짠짠이
202502050809 ,무농약삼농장,25/01/2025,6년근 대,72,대,5년근,0,0,0,대난발
202502050810 ,건강한농원,25/01/2025,6년근 대,52,대,5년근,0,0,0,왕왕대
202502050811 ,푸른들농장,25/01/2025,5년근 대,112,중,4년근,0,0,0,중난발
202502050812 ,햇살농장,25/01/2025,6년근 소,96,대,5년근,0,0,0,대난발
202502050813 ,푸른들농장,25/01/2025,5년근 소,464,중,4년근,0,0,0,짠짠이
202502050814 ,건강한농원,25/01/2025,5년근 소,75,대,5년근,0,0,0,대난발
202502050815 ,건강한농원,25/01/2025,5년근 소,83,소,6년근,0,0,0,실실이
202502050816 ,무농약삼농장,25/01/2025,4년근 중,49,대,6년근,0,0,0,특대
202502050817 ,무농약삼농장,25/01/2025,5년근 대,49,대,6년근,0,0,0,대난발
202502050818 ,무농약삼농장,25/01/2025,4년근 대,44,대,5년근,0,0,0,왕왕대
202502050819 ,자연담은팜,25/01/2025,6년근 소,76,대,6년근,0,0,0,대난발
202502050820 ,햇살농장,25/01/2025,4년근 소,37,대,4년근,0,0,0,특대
202502050821 ,무농약삼농장,25/01/2025,4년근 중,41,소,5년근,0,0,0,소삼계
202502050822 ,건강한농원,25/01/2025,5년근 중,81,중,6년근,0,0,0,중
202502050823 ,자연담은팜,25/01/2025,6년근 소,36,소,4년근,0,0,0,소삼계
202502050824 ,무농약삼농장,25/01/2025,6년근 대,88,소,6년근,0,0,0,실실이
202502050825 ,자연담은팜,25/01/2025,4년근 대,79,소,4년근,0,0,0,소삼계
202502050826 ,햇살농장,25/01/2025,6년근 중,96,대,5년근,0,0,0,특대
202502050827 ,건강한농원,25/01/2025,5년근 대,70,소,5년근,0,0,0,믹사
202502050828 ,무농약삼농장,25/01/2025,4년근 소,113,소,4년근,0,0,0,소
202502050829 ,건강한농원,25/01/2025,5년근 소,49,소,4년근,0,0,0,믹사
202502050830 ,건강한농원,25/01/2025,5년근 소,61,대,6년근,0,0,0,대
202502050831 ,건강한농원,25/01/2025,5년근 대,32,소,5년근,0,0,0,소
202502050832 ,햇살농장,25/01/2025,6년근 중,39,소,4년근,0,0,0,소
202502050833 ,자연담은팜,25/01/2025,6년근 대,104,대,6년근,0,0,0,대난발
202502050834 ,자연담은팜,25/01/2025,4년근 중,56,소,5년근,0,0,0,소삼계
202502050835 ,무농약삼농장,25/01/2025,5년근 대,80,중,6년근,0,0,0,중난발
202502050836 ,햇살농장,25/01/2025,4년근 중,40,소,6년근,0,0,0,믹사
202502050837 ,햇살농장,25/01/2025,6년근 소,49,소,5년근,0,0,0,실실이
202502050838 ,자연담은팜,25/01/2025,6년근 소,41,중,4년근,0,0,0,중난발
202502050839 ,햇살농장,25/01/2025,6년근 중,31,소,4년근,0,0,0,실실이
202502050840 ,푸른들농장,25/01/2025,5년근 소,105,대,5년근,0,0,0,왕왕대
202502050841 ,햇살농장,25/01/2025,4년근 대,51,소,5년근,0,0,0,소
202502050842 ,무농약삼농장,25/01/2025,4년근 중,75,소,4년근,0,0,0,소삼계
202502050843 ,무농약삼농장,25/01/2025,6년근 중,40,소,4년근,0,0,0,믹사
202502050844 ,자연담은팜,25/01/2025,6년근 중,54,중,4년근,0,0,0,짠짠이
202502050845 ,푸른들농장,25/01/2025,5년근 중,50,소,4년근,0,0,0,소삼계
202502050846 ,무농약삼농장,25/01/2025,4년근 중,110,대,6년근,0,0,0,대
202502050847 ,자연담은팜,25/01/2025,5년근 소,32,소,4년근,0,0,0,소삼계
202502050848 ,무농약삼농장,25/01/2025,5년근 중,40,대,6년근,0,0,0,대난발
202502050849 ,햇살농장,25/01/2025,4년근 소,72,대,4년근,0,0,0,왕왕대
202502050850 ,무농약삼농장,25/01/2025,5년근 중,65,대,4년근,0,0,0,대난발
202502050851 ,무농약삼농장,25/01/2025,4년근 중,63,중,6년근,0,0,0,중
202502050852 ,무농약삼농장,25/01/2025,5년근 소,36,소,5년근,0,0,0,소
202502050853 ,푸른들농장,25/01/2025,4년근 소,77,대,4년근,0,0,0,왕왕대
202502050854 ,건강한농원,25/01/2025,5년근 소,111,대,6년근,0,0,0,왕왕대
202502050855 ,건강한농원,25/01/2025,6년근 소,85,소,6년근,0,0,0,믹사
202502050856 ,건강한농원,25/01/2025,5년근 대,45,대,6년근,0,0,0,특대
202502050857 ,햇살농장,25/01/2025,4년근 중,71,중,6년근,0,0,0,중
202502050858 ,푸른들농장,25/01/2025,6년근 대,46,소,5년근,0,0,0,소
202502050859 ,햇살농장,25/01/2025,5년근 소,48,소,5년근,0,0,0,소
202502050860 ,푸른들농장,25/01/2025,5년근 소,75,중,6년근,0,0,0,중
202502050861 ,무농약삼농장,25/01/2025,6년근 소,33,중,6년근,0,0,0,중난발
202502050862 ,푸른들농장,25/01/2025,4년근 소,43,대,6년근,0,0,0,왕왕대
202502050863 ,자연담은팜,25/01/2025,4년근 대,43,소,6년근,0,0,0,믹사
202502050864 ,자연담은팜,25/01/2025,5년근 소,71,대,5년근,0,0,0,왕왕대
202502050865 ,자연담은팜,25/01/2025,6년근 소,54,대,6년근,0,0,0,대난발
202502050866 ,무농약삼농장,25/01/2025,6년근 소,75,소,4년근,0,0,0,소삼계
202502050867 ,햇살농장,25/01/2025,6년근 소,55,중,6년근,0,0,0,중
202502050868 ,자연담은팜,25/01/2025,4년근 중,73,소,4년근,0,0,0,실실이
202502050869 ,햇살농장,25/01/2025,6년근 대,55,대,5년근,0,0,0,대난발
202502050870 ,햇살농장,25/01/2025,6년근 소,109,중,6년근,0,0,0,중난발
202502050871 ,자연담은팜,25/01/2025,4년근 중,47,중,5년근,0,0,0,중
202502050872 ,건강한농원,25/01/2025,6년근 대,53,대,4년근,0,0,0,특대
202502050873 ,자연담은팜,25/01/2025,6년근 소,62,중,5년근,0,0,0,짠짠이
202502050874 ,푸른들농장,25/01/2025,6년근 중,72,중,5년근,0,0,0,중
202502050875 ,무농약삼농장,25/01/2025,6년근 대,91,소,4년근,0,0,0,실실이
202502050876 ,무농약삼농장,25/01/2025,4년근 중,93,대,4년근,0,0,0,대
202502050877 ,햇살농장,25/01/2025,5년근 소,61,대,5년근,0,0,0,왕왕대
202502050878 ,무농약삼농장,25/01/2025,6년근 대,44,소,6년근,0,0,0,실실이
202502050879 ,무농약삼농장,25/01/2025,6년근 중,61,대,5년근,0,0,0,대난발
202502050880 ,무농약삼농장,25/01/2025,4년근 중,54,소,5년근,0,0,0,소
202502050881 ,푸른들농장,25/01/2025,6년근 중,73,소,4년근,0,0,0,소
202502050882 ,푸른들농장,25/01/2025,4년근 대,48,중,5년근,0,0,0,짠짠이
202502050883 ,무농약삼농장,25/01/2025,4년근 중,47,대,6년근,0,0,0,대난발
202502050884 ,햇살농장,25/01/2025,6년근 대,43,중,4년근,0,0,0,중난발
202502050885 ,자연담은팜,25/01/2025,6년근 중,39,대,6년근,0,0,0,대난발
202502050886 ,건강한농원,25/01/2025,4년근 소,74,소,6년근,0,0,0,실실이
202502050887 ,무농약삼농장,25/01/2025,4년근 소,97,대,4년근,0,0,0,대난발
202502050888 ,무농약삼농장,25/01/2025,5년근 중,79,소,6년근,0,0,0,믹사
202502050889 ,햇살농장,25/01/2025,4년근 소,58,소,6년근,0,0,0,소
202502050890 ,자연담은팜,25/01/2025,5년근 소,69,중,6년근,0,0,0,중
202502050891 ,푸른들농장,25/01/2025,5년근 대,106,대,5년근,0,0,0,대
202502050892 ,햇살농장,25/01/2025,5년근 대,43,중,4년근,0,0,0,중
202502050893 ,자연담은팜,25/01/2025,4년근 대,62,중,4년근,0,0,0,짠짠이
202502050894 ,햇살농장,25/01/2025,5년근 중,50,대,4년근,0,0,0,왕왕대
202502050895 ,무농약삼농장,25/01/2025,5년근 중,90,소,5년근,0,0,0,소삼계
202502050896 ,건강한농원,25/01/2025,5년근 중,50,소,5년근,0,0,0,소
202502050897 ,햇살농장,25/01/2025,4년근 소,93,소,5년근,0,0,0,믹사
202502050898 ,자연담은팜,25/01/2025,5년근 중,45,소,4년근,0,0,0,소
202502050899 ,햇살농장,25/01/2025,4년근 소,72,대,5년근,0,0,0,왕왕대
202502050900 ,건강한농원,25/01/2025,5년근 소,49,중,4년근,0,0,0,짠짠이
202502050901 ,자연담은팜,25/01/2025,4년근 대,93,소,5년근,0,0,0,소삼계
202502050902 ,무농약삼농장,25/01/2025,4년근 대,49,중,4년근,0,0,0,중삼계
202502050903 ,건강한농원,25/01/2025,4년근 중,58,중,6년근,0,0,0,중
202502050904 ,햇살농장,25/01/2025,5년근 소,69,중,6년근,0,0,0,중삼계
202502050905 ,푸른들농장,25/01/2025,5년근 대,32,중,6년근,0,0,0,중
202502050906 ,자연담은팜,25/01/2025,4년근 대,76,대,5년근,0,0,0,왕왕대
202502050907 ,건강한농원,25/01/2025,4년근 대,51,대,4년근,0,0,0,대난발
202502050908 ,자연담은팜,25/01/2025,4년근 중,40,대,5년근,0,0,0,특대
202502050909 ,푸른들농장,25/01/2025,5년근 소,111,중,4년근,0,0,0,중삼계
202502050910 ,무농약삼농장,25/01/2025,4년근 소,57,대,5년근,0,0,0,특대
202502050911 ,자연담은팜,25/01/2025,6년근 대,102,소,6년근,0,0,0,실실이
202502050912 ,무농약삼농장,25/01/2025,6년근 대,100,중,5년근,0,0,0,중
202502050913 ,무농약삼농장,25/01/2025,6년근 중,42,소,4년근,0,0,0,소삼계
202502050914 ,무농약삼농장,25/01/2025,4년근 소,34,대,6년근,0,0,0,대난발
202502050915 ,자연담은팜,25/01/2025,5년근 중,70,소,4년근,0,0,0,소삼계
202502050916 ,푸른들농장,25/01/2025,6년근 대,60,중,4년근,0,0,0,중
202502050917 ,자연담은팜,25/01/2025,6년근 대,42,대,5년근,0,0,0,왕왕대
202502050918 ,푸른들농장,25/01/2025,4년근 중,48,중,5년근,0,0,0,중난발
202502050919 ,자연담은팜,25/01/2025,5년근 중,64,대,5년근,0,0,0,대
202502050920 ,자연담은팜,25/01/2025,5년근 중,52,대,4년근,0,0,0,특대
202502050921 ,건강한농원,25/01/2025,6년근 소,114,소,5년근,0,0,0,소
202502050922 ,건강한농원,25/01/2025,6년근 대,36,중,5년근,0,0,0,중삼계
202502050923 ,건강한농원,25/01/2025,6년근 소,74,소,5년근,0,0,0,소
202502050924 ,햇살농장,25/01/2025,6년근 소,56,대,6년근,0,0,0,대
202502050925 ,햇살농장,25/01/2025,5년근 중,100,중,6년근,0,0,0,중
202502050926 ,건강한농원,25/01/2025,5년근 대,70,대,5년근,0,0,0,특대
202502050927 ,푸른들농장,25/01/2025,4년근 소,71,소,6년근,0,0,0,실실이
202502050928 ,무농약삼농장,25/01/2025,5년근 중,88,소,4년근,0,0,0,실실이
202502050929 ,햇살농장,25/01/2025,5년근 소,33,대,5년근,0,0,0,대
202502050930 ,자연담은팜,25/01/2025,6년근 소,59,소,6년근,0,0,0,소삼계
202502050931 ,무농약삼농장,25/01/2025,6년근 소,111,대,4년근,0,0,0,특대
202502050932 ,햇살농장,25/01/2025,4년근 소,76,소,4년근,0,0,0,소
202502050933 ,건강한농원,25/01/2025,5년근 대,47,대,6년근,0,0,0,왕왕대
202502050934 ,자연담은팜,25/01/2025,5년근 중,37,소,4년근,0,0,0,믹사
202502050935 ,자연담은팜,25/01/2025,6년근 소,41,소,4년근,0,0,0,소삼계
202502050936 ,자연담은팜,25/01/2025,4년근 중,38,소,4년근,0,0,0,실실이
202502050937 ,푸른들농장,25/01/2025,5년근 대,43,대,5년근,0,0,0,대
202502050938 ,자연담은팜,25/01/2025,6년근 소,59,중,6년근,0,0,0,중난발
202502050939 ,자연담은팜,25/01/2025,4년근 중,60,소,6년근,0,0,0,믹사
202502050940 ,푸른들농장,25/01/2025,5년근 소,62,대,4년근,0,0,0,대난발
202502050941 ,자연담은팜,25/01/2025,6년근 대,50,중,5년근,0,0,0,중삼계
202502050942 ,푸른들농장,25/01/2025,6년근 소,247,소,5년근,0,0,0,믹사
202502050943 ,건강한농원,25/01/2025,4년근 소,88,중,6년근,0,0,0,짠짠이
202502050944 ,푸른들농장,25/01/2025,4년근 중,54,중,6년근,0,0,0,중난발
202502050945 ,햇살농장,25/01/2025,5년근 대,51,대,5년근,0,0,0,대난발
202502050946 ,자연담은팜,25/01/2025,6년근 소,113,소,5년근,0,0,0,소삼계
202502050947 ,햇살농장,25/01/2025,6년근 소,62,중,4년근,0,0,0,중삼계
202502050948 ,자연담은팜,25/01/2025,6년근 대,87,중,4년근,0,0,0,중난발
202502050949 ,무농약삼농장,25/01/2025,4년근 중,72,중,5년근,0,0,0,중난발
202502050950 ,햇살농장,25/01/2025,5년근 중,59,대,6년근,0,0,0,특대
202502050951 ,자연담은팜,25/01/2025,5년근 중,79,소,5년근,0,0,0,소삼계
202502050952 ,자연담은팜,25/01/2025,4년근 대,58,대,4년근,0,0,0,대
202502050953 ,햇살농장,25/01/2025,6년근 중,41,중,6년근,0,0,0,중난발
202502050954 ,건강한농원,25/01/2025,4년근 소,107,중,4년근,0,0,0,짠짠이
202502050955 ,햇살농장,25/01/2025,4년근 대,64,대,4년근,0,0,0,대난발
202502050956 ,햇살농장,25/01/2025,5년근 소,58,소,5년근,0,0,0,실실이
202502050957 ,햇살농장,25/01/2025,4년근 중,106,소,5년근,0,0,0,실실이
202502050958 ,푸른들농장,25/01/2025,4년근 소,51,대,6년근,0,0,0,특대
202502050959 ,건강한농원,25/01/2025,5년근 대,87,대,4년근,0,0,0,대
202502050960 ,햇살농장,25/01/2025,5년근 중,43,소,5년근,0,0,0,믹사
202502050961 ,햇살농장,25/01/2025,5년근 중,92,중,6년근,0,0,0,짠짠이
202502050962 ,푸른들농장,25/01/2025,5년근 소,66,대,5년근,0,0,0,대난발
202502050963 ,건강한농원,25/01/2025,6년근 소,51,대,6년근,0,0,0,대난발
202502050964 ,푸른들농장,25/01/2025,4년근 대,41,중,6년근,0,0,0,중삼계
202502050965 ,무농약삼농장,25/01/2025,5년근 소,62,대,6년근,0,0,0,특대
202502050966 ,자연담은팜,25/01/2025,4년근 대,84,중,5년근,0,0,0,중
202502050967 ,푸른들농장,25/01/2025,5년근 중,67,중,5년근,0,0,0,중삼계
202502050968 ,햇살농장,25/01/2025,4년근 소,105,대,4년근,0,0,0,왕왕대
202502050969 ,무농약삼농장,25/01/2025,5년근 중,36,중,6년근,0,0,0,중
202502050970 ,무농약삼농장,25/01/2025,4년근 대,81,소,6년근,0,0,0,소
202502050971 ,푸른들농장,25/01/2025,5년근 대,75,대,5년근,0,0,0,대난발
202502050972 ,건강한농원,25/01/2025,4년근 소,95,중,6년근,0,0,0,중
202502050973 ,푸른들농장,25/01/2025,6년근 대,93,대,6년근,0,0,0,특대
202502050974 ,자연담은팜,25/01/2025,4년근 대,72,대,6년근,0,0,0,왕왕대
202502050975 ,무농약삼농장,25/01/2025,4년근 소,32,중,4년근,0,0,0,중삼계
202502050976 ,푸른들농장,25/01/2025,5년근 소,56,소,5년근,0,0,0,소삼계
202502050977 ,햇살농장,25/01/2025,4년근 소,70,중,4년근,0,0,0,중
202502050978 ,건강한농원,25/01/2025,6년근 중,33,중,6년근,0,0,0,중
202502050979 ,무농약삼농장,25/01/2025,4년근 중,53,중,4년근,0,0,0,중삼계
202502050980 ,푸른들농장,25/01/2025,5년근 소,72,중,5년근,0,0,0,중난발
202502050981 ,무농약삼농장,25/01/2025,6년근 소,71,소,4년근,0,0,0,실실이
202502050982 ,자연담은팜,25/01/2025,5년근 소,30,소,4년근,0,0,0,믹사
202502050983 ,푸른들농장,25/01/2025,5년근 중,38,중,5년근,0,0,0,중
202502050984 ,건강한농원,25/01/2025,4년근 소,90,대,4년근,0,0,0,대난발
202502050985 ,건강한농원,25/01/2025,6년근 소,107,소,6년근,0,0,0,소삼계
202502050986 ,푸른들농장,25/01/2025,5년근 중,66,대,6년근,0,0,0,대난발
202502050987 ,건강한농원,25/01/2025,6년근 중,78,소,5년근,0,0,0,소삼계
202502050988 ,푸른들농장,25/01/2025,4년근 대,50,대,6년근,0,0,0,특대
202502050989 ,무농약삼농장,25/01/2025,5년근 중,59,대,5년근,0,0,0,특대
202502050990 ,자연담은팜,25/01/2025,6년근 대,57,소,6년근,0,0,0,소
202502050991 ,건강한농원,25/01/2025,5년근 소,98,소,6년근,0,0,0,소삼계
202502050992 ,햇살농장,25/01/2025,4년근 소,110,대,4년근,0,0,0,왕왕대
202502050993 ,자연담은팜,25/01/2025,6년근 대,62,대,4년근,0,0,0,대난발
202502050994 ,무농약삼농장,25/01/2025,6년근 소,42,소,5년근,0,0,0,믹사
202502050995 ,햇살농장,25/01/2025,6년근 중,32,중,5년근,0,0,0,중
202502050996 ,푸른들농장,25/01/2025,4년근 소,73,대,6년근,0,0,0,특대
202502050997 ,햇살농장,25/01/2025,6년근 소,92,대,5년근,0,0,0,대난발
202502050998 ,건강한농원,25/01/2025,5년근 대,311,중,4년근,0,0,0,중
202502050999 ,햇살농장,25/01/2025,4년근 대,55,중,6년근,0,0,0,중
202502051000 ,자연담은팜,25/01/2025,4년근 중,48,중,4년근,0,0,0,중난발
202502051001 ,건강한농원,25/01/2025,4년근 소,33,대,6년근,0,0,0,대난발
202502051002 ,푸른들농장,25/01/2025,6년근 소,54,대,5년근,0,0,0,특대
202502051003 ,무농약삼농장,25/01/2025,6년근 중,80,중,4년근,0,0,0,중난발
202502051004 ,햇살농장,25/01/2025,6년근 대,67,소,5년근,0,0,0,믹사
202502051005 ,햇살농장,25/01/2025,6년근 소,79,소,5년근,0,0,0,소삼계
202502051006 ,무농약삼농장,25/01/2025,5년근 중,96,중,4년근,0,0,0,중삼계
202502051007 ,햇살농장,25/01/2025,4년근 소,48,소,4년근,0,0,0,믹사
202502051008 ,푸른들농장,25/01/2025,4년근 소,30,대,4년근,0,0,0,왕왕대
202502051009 ,무농약삼농장,25/01/2025,6년근 대,107,소,4년근,0,0,0,소
202502051010 ,무농약삼농장,25/01/2025,5년근 소,50,소,6년근,0,0,0,소삼계
202502051011 ,푸른들농장,25/01/2025,4년근 중,105,중,4년근,0,0,0,중삼계
202502051012 ,햇살농장,25/01/2025,5년근 소,42,중,6년근,0,0,0,중삼계
202502051013 ,푸른들농장,25/01/2025,4년근 대,43,소,4년근,0,0,0,믹사
202502051014 ,자연담은팜,25/01/2025,5년근 소,85,중,4년근,0,0,0,중삼계
202502051015 ,푸른들농장,25/01/2025,6년근 중,81,중,4년근,0,0,0,중난발
202502051016 ,무농약삼농장,25/01/2025,5년근 중,64,중,5년근,0,0,0,중난발
202502051017 ,무농약삼농장,25/01/2025,5년근 대,108,중,5년근,0,0,0,짠짠이
202502051018 ,자연담은팜,25/01/2025,6년근 대,50,중,5년근,0,0,0,중삼계
202502051019 ,건강한농원,25/01/2025,6년근 중,53,대,6년근,0,0,0,대난발
202502051020 ,햇살농장,25/01/2025,5년근 대,71,중,5년근,0,0,0,중난발
202502051021 ,햇살농장,25/01/2025,4년근 대,32,중,5년근,0,0,0,중삼계
202502051022 ,햇살농장,25/01/2025,5년근 중,40,소,5년근,0,0,0,실실이
202502051023 ,자연담은팜,25/01/2025,5년근 중,96,소,6년근,0,0,0,소삼계
202502051024 ,무농약삼농장,25/01/2025,6년근 소,101,중,4년근,0,0,0,짠짠이
202502051025 ,무농약삼농장,25/01/2025,6년근 소,58,소,5년근,0,0,0,실실이
202502051026 ,자연담은팜,25/01/2025,4년근 중,85,소,4년근,0,0,0,소
202502051027 ,푸른들농장,25/01/2025,6년근 대,53,대,5년근,0,0,0,특대
202502051028 ,건강한농원,25/01/2025,4년근 대,35,소,5년근,0,0,0,실실이
202502051029 ,건강한농원,25/01/2025,4년근 대,72,대,4년근,0,0,0,왕왕대
202502051030 ,햇살농장,25/01/2025,5년근 중,82,중,4년근,0,0,0,짠짠이
202502051031 ,건강한농원,25/01/2025,6년근 소,72,소,5년근,0,0,0,소
202502051032 ,건강한농원,25/01/2025,6년근 소,42,대,6년근,0,0,0,대난발
202502051033 ,무농약삼농장,25/01/2025,6년근 소,56,대,5년근,0,0,0,왕왕대
202502051034 ,무농약삼농장,25/01/2025,5년근 소,91,중,6년근,0,0,0,짠짠이
202502051035 ,푸른들농장,25/01/2025,4년근 중,84,소,4년근,0,0,0,믹사
202502051036 ,무농약삼농장,25/01/2025,6년근 대,36,중,4년근,0,0,0,중삼계
202502051037 ,무농약삼농장,25/01/2025,4년근 대,64,소,6년근,0,0,0,믹사
202502051038 ,무농약삼농장,25/01/2025,4년근 중,75,중,4년근,0,0,0,중난발
202502051039 ,푸른들농장,25/01/2025,6년근 중,55,소,4년근,0,0,0,믹사
202502051040 ,무농약삼농장,25/01/2025,6년근 중,76,소,5년근,0,0,0,소
202502051041 ,무농약삼농장,25/01/2025,6년근 소,56,중,4년근,0,0,0,중난발
202502051042 ,자연담은팜,25/01/2025,6년근 대,61,소,4년근,0,0,0,소삼계
202502051043 ,자연담은팜,25/01/2025,5년근 중,58,중,6년근,0,0,0,짠짠이
202502051044 ,자연담은팜,25/01/2025,6년근 소,54,대,4년근,0,0,0,대
202502051045 ,무농약삼농장,25/01/2025,4년근 소,102,대,4년근,0,0,0,왕왕대
202502051046 ,햇살농장,25/01/2025,5년근 중,44,중,4년근,0,0,0,짠짠이
202502051047 ,자연담은팜,25/01/2025,5년근 소,106,대,6년근,0,0,0,왕왕대
202502051048 ,푸른들농장,25/01/2025,6년근 중,35,대,5년근,0,0,0,대난발
202502051049 ,무농약삼농장,25/01/2025,6년근 소,70,대,5년근,0,0,0,왕왕대
202502051050 ,햇살농장,25/01/2025,4년근 소,45,대,5년근,0,0,0,특대
202502051051 ,무농약삼농장,25/01/2025,4년근 중,324,소,5년근,0,0,0,소
202502051052 ,햇살농장,25/01/2025,5년근 중,35,소,5년근,0,0,0,믹사
202502051053 ,건강한농원,25/01/2025,4년근 대,41,대,6년근,0,0,0,대난발
202502051054 ,자연담은팜,25/01/2025,6년근 중,57,대,6년근,0,0,0,왕왕대
202502051055 ,햇살농장,25/01/2025,5년근 대,109,중,5년근,0,0,0,짠짠이
202502051056 ,무농약삼농장,25/01/2025,5년근 중,52,중,5년근,0,0,0,짠짠이
202502051057 ,자연담은팜,25/01/2025,5년근 대,324,소,4년근,0,0,0,믹사
202502051058 ,건강한농원,25/01/2025,6년근 중,78,소,5년근,0,0,0,실실이
202502051059 ,건강한농원,25/01/2025,6년근 중,45,대,4년근,0,0,0,대난발
202502051060 ,햇살농장,25/01/2025,5년근 대,58,소,6년근,0,0,0,소삼계
202502051061 ,무농약삼농장,25/01/2025,4년근 소,35,대,6년근,0,0,0,특대
202502051062 ,무농약삼농장,25/01/2025,5년근 소,60,대,6년근,0,0,0,대난발
202502051063 ,햇살농장,25/01/2025,5년근 소,72,대,5년근,0,0,0,특대
202502051064 ,푸른들농장,25/01/2025,5년근 중,53,소,4년근,0,0,0,실실이
202502051065 ,자연담은팜,25/01/2025,5년근 대,80,중,6년근,0,0,0,중삼계
202502051066 ,건강한농원,25/01/2025,6년근 중,92,소,6년근,0,0,0,실실이
202502051067 ,무농약삼농장,25/01/2025,4년근 소,59,대,6년근,0,0,0,대난발
202502051068 ,햇살농장,25/01/2025,6년근 중,54,소,5년근,0,0,0,믹사
202502051069 ,자연담은팜,25/01/2025,4년근 중,78,중,6년근,0,0,0,짠짠이
202502051070 ,무농약삼농장,25/01/2025,5년근 중,41,중,6년근,0,0,0,중난발
202502051071 ,자연담은팜,25/01/2025,4년근 소,193,소,5년근,0,0,0,믹사
202502051072 ,푸른들농장,25/01/2025,6년근 소,94,중,5년근,0,0,0,중삼계
202502051073 ,햇살농장,25/01/2025,6년근 소,56,소,6년근,0,0,0,실실이
202502051074 ,건강한농원,25/01/2025,6년근 소,55,소,6년근,0,0,0,소
202502051075 ,건강한농원,25/01/2025,4년근 대,71,소,5년근,0,0,0,실실이
202502051076 ,푸른들농장,25/01/2025,4년근 중,72,중,5년근,0,0,0,중
202502051077 ,자연담은팜,25/01/2025,5년근 소,49,소,6년근,0,0,0,소삼계
202502051078 ,자연담은팜,25/01/2025,5년근 소,82,대,4년근,0,0,0,대난발
202502051079 ,무농약삼농장,25/01/2025,4년근 중,100,중,6년근,0,0,0,중
202502051080 ,무농약삼농장,25/01/2025,5년근 대,46,소,6년근,0,0,0,소
202502051081 ,자연담은팜,25/01/2025,6년근 대,47,중,4년근,0,0,0,중
202502051082 ,햇살농장,25/01/2025,6년근 대,332,대,4년근,0,0,0,특대
202502051083 ,무농약삼농장,25/01/2025,6년근 대,46,중,6년근,0,0,0,중
202502051084 ,푸른들농장,25/01/2025,4년근 소,72,대,4년근,0,0,0,특대
202502051085 ,푸른들농장,25/01/2025,5년근 중,99,소,4년근,0,0,0,실실이
202502051086 ,햇살농장,25/01/2025,5년근 중,78,중,6년근,0,0,0,중
202502051087 ,푸른들농장,25/01/2025,6년근 대,52,중,5년근,0,0,0,짠짠이
202502051088 ,자연담은팜,25/01/2025,5년근 중,84,중,4년근,0,0,0,중난발
202502051089 ,자연담은팜,25/01/2025,5년근 대,109,대,6년근,0,0,0,왕왕대
202502051090 ,자연담은팜,25/01/2025,6년근 소,77,소,6년근,0,0,0,소삼계
202502051091 ,푸른들농장,25/01/2025,6년근 소,48,중,5년근,0,0,0,중
202502051092 ,햇살농장,25/01/2025,6년근 중,83,중,5년근,0,0,0,중난발
